День,Название группы,№ Группы,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,Подобранная фраза,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Тип площадки,Вид размещения,Название площадки,Название площадок yandex,Площадка выключена в РК,Можно запретить площадку,Внешняя сеть,Тематика телеграм-канала,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,Тип условия показа,Название кампании,№ Кампании,Производитель устройства,Версия ОС устройства,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
17.08.2026,Яхта Tigger,5780489255,азимут 40 яхта,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Остановленные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Эксклюзивное размещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,25-34 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.95,0.00,94.76,1.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,азимут сочи виноградная бассейн,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Эксклюзивное размещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.98,0.00,97.79,1.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,азимут сочи виноградная бассейн,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.72,0.00,72.49,6.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,аренда яхты без посредников адлер,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,Остальные,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,аренда яхты без посредников адлер,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Остановленные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,Остальные,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,аренда яхты в сочи на сутки с капитаном цена,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,Старше 55,Остальные,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.94,0.00,94.24,1.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,аренда яхты в сочи на сутки с капитаном цена,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,Старше 55,Остальные,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.31,0.00,130.92,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,арендовать люксовую яхту 56 метров в сочи,Целевые запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.77,0.00,77.25,6.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,арендовать люксовую яхту 56 метров в сочи,Целевые запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Эксклюзивное размещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,1,0,0.00,-,100.00,0.00,0.98,102.43,97.63,1.00,1.00,100.00,1.00
17.08.2026,Яхта Tigger,5780489255,бассейн азимут сочи,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,18-24 года,6–10%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.79,0.00,78.66,1.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,моторная яхта аренда на длительный срок в сочи для бизнеса,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,"Двухпалубная яхта «Tigger» с флайбриджем. Стоимость 50 000 ₽/час, 470 000 ₽/день",https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,35-44 года,Остальные,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.89,0.00,88.96,1.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,прогулка на яхте адлер имеретинка,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Активные,Комбинаторное,"Яхта Tigger: флайбридж, стюард, до 14 гостей. Сириус",Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Эксклюзивное размещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.75,0.00,75.16,1.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,прогулка на яхте адлер имеретинка,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Остановленные,Комбинаторное,"Яхта Tigger: флайбридж, стюард, до 14 гостей. Сириус",Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,прогулка на яхте адлер имеретинка,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Остановленные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,2–5%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.43,0.00,143.43,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,прогулка на яхте адлер имеретинка,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Остановленные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,прогулка на яхте мероприятие 7 человек,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Остановленные,Комбинаторное,"Фуршеты, корпоративы и VIP-отдых на яхте ""Tigger""",Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,25-34 года,2–5%,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,прогулки на яхте алисия,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Остановленные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,18-24 года,6–10%,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,сочи прогулки морские на яхте группы,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,18-24 года,2–5%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,1,0,0.00,-,100.00,0.00,0.97,102.79,97.29,2.00,2.00,-,-
17.08.2026,Яхта Tigger,5780489255,сочи прогулки морские на яхте группы,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Остановленные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,18-24 года,2–5%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.77,0.00,76.93,6.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,сочи яхта прогулки и купание в море,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,18-24 года,Остальные,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.39,0.00,38.83,4.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,туры на частной яхте адлер,Широкие запросы,Запросы без упоминания брендов,Семантическое,,1917713181968153696,Активные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,18-24 года,Остальные,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,137.50,1,1,1,100.00,137.50,100.00,137.50,0.98,101.71,98.32,1.00,1.00,0.00,1.00
17.08.2026,Яхта Tigger,5780489255,яхта taurica сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Остановленные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,45-54 года,Остальные,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,яхта taurica сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Эксклюзивное размещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,45-54 года,Остальные,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.99,0.00,98.75,1.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,яхта taurica сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Эксклюзивное размещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,45-54 года,Остальные,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.94,0.00,93.56,1.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,яхта снафу сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Не определен,Не определен,Остальные,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
17.08.2026,Яхта Tigger,5780489255,яхта хармони сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917713181968153696,Остановленные,Комбинаторное,"""Tigger"" - яхта премиум-класса в Сочи. 2 палубы, 3 каюты",Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,m.images.yandex.ru,https://m.images.yandex.ru,Нет,Да,Яндекс и РСЯ,Не определено,Мужской,35-44 года,Остальные,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
18.08.2026,Яхта Tigger,5780489255,,Не определено,-,-,,1917632891845957028,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},http://direct.yandex.ru/images/direct/5352292/VC2fjdz9V1BZX5Dg2ZY5nQ,Tigger yellow 2 (2).jpg,1163832708,https://avatars.mds.yandex.net/get-media-adv-screenshooter/21068905/af8a95ba-73d7-4f0e-bc95-373ad59ad67e/orig,Текстово-графический,Оригинальный,Сети,Карты,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Не определен,18-24 года,2–5%,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
18.08.2026,Яхта Tigger,5780489255,,Не определено,-,-,,1917632891845957028,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,"Двухпалубная яхта «Tigger» с флайбриджем. Стоимость 50 000 ₽/час, 470 000 ₽/день",https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4733431/pCvOHa-LlBy8IgMnB5xMmg,Tigger yellow 3 (1).jpg,1163832708,https://avatars.mds.yandex.net/get-media-adv-screenshooter/21068905/af8a95ba-73d7-4f0e-bc95-373ad59ad67e/orig,Текстово-графический,Оригинальный,Сети,Карты,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Не определен,18-24 года,Остальные,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
18.08.2026,Яхта Tigger,5780489255,,Не определено,-,-,,1917632891845957028,Остановленные,Комбинаторное,Аренда яхты премиум-класса "Tigger" в Сочи. От 2-х часов,"Двухпалубная яхта «Tigger» с флайбриджем. Стоимость 50 000 ₽/час, 470 000 ₽/день",https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4733431/pCvOHa-LlBy8IgMnB5xMmg,Tigger yellow 3 (1).jpg,1163832708,https://avatars.mds.yandex.net/get-media-adv-screenshooter/21068905/af8a95ba-73d7-4f0e-bc95-373ad59ad67e/orig,Текстово-графический,Оригинальный,Сети,Карты,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,35-44 года,Остальные,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
18.08.2026,Яхта Tigger,5780489255,shalawaty yacht,Целевые запросы,Запросы без упоминания брендов,-,,1917632891845957028,Остановленные,Комбинаторное,"Фуршеты, корпоративы и VIP-отдых на яхте ""Tigger""","Двухпалубная яхта «Tigger» с флайбриджем. Стоимость 50 000 ₽/час, 470 000 ₽/день",https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,18-24 года,Остальные,Не определено,Автотаргетинг,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.44,0.00,44.42,6.00,-,-,-
18.08.2026,Яхта Tigger,5780489255,азимут ивушка сочи,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,,1917632891845957028,Активные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Яхта «Tigger» для отдыха на море. Двухпалубная. Роскошный интерьер. Бронируйте!,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Эксклюзивное размещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Женский,45-54 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.88,0.00,87.64,1.00,-,-,-
18.08.2026,Яхта Tigger,5780489255,азимут яхта аудиосистема,Не определено,-,Семантическое,,1917713181968153696,Остановленные,Комбинаторное,Azimut 68 Tigger - private charter в Сириусе от 2х часов,Фуршеты и переговоры на яхте. Яхта Tigger. Безналичная оплата для ЮЛ. Бронируйте.,https://boat-sochi.ru/yacht_tigger?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_boatsochi_tigger&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Эксклюзивное размещение,yandex,,Нет,Нет,Яндекс и РСЯ,Не определено,Мужской,35-44 года,Топ 1%,Не определено,Фраза,Поиск+Карты - Яхта Tigger,713309971,-,-,0.00,1,0,0,-,-,0.00,-,0.93,0.00,92.72,1.00,-,-,-
